Epoch,Phase,Loss,Accuracy
1,train,0.2886504009744937,0.8692209893666204
1,test,0.3300874758261647,0.8548180420297283
2,train,0.2751685025457205,0.8752311604253351
2,test,0.3221031679274912,0.8594310609943618
3,train,0.2690876461789391,0.8793920480813684
3,test,0.30850978173517923,0.8637878011276269
4,train,0.26070002531542363,0.8807212205270457
4,test,0.3017254287710195,0.8644284982060482
5,train,0.2576375428003346,0.8809523809523809
5,test,0.2902069494609403,0.8691696565863659
6,train,0.24870872861304,0.8869625520110956
6,test,0.2922142793709409,0.8646847770374166
7,train,0.244922505213715,0.8917591308368007
7,test,0.2792789357891454,0.8708354689902614
8,train,0.23946202089265162,0.8945330559408229
8,test,0.28521811180026757,0.869682214249103
9,train,0.23765577617007938,0.8969602404068423
9,test,0.27650559020311266,0.8742952332137365
10,train,0.232978663095103,0.898462783171521
10,test,0.2887628160336884,0.8694259354177345
11,train,0.22902687347932815,0.8962667591308368
11,test,0.27809991041768334,0.8746796514607893
12,train,0.22458321210195,0.9032015718908922
12,test,0.2737628656708235,0.8757047667862634
13,train,0.21490477141246056,0.9047619047619048
13,test,0.2712309568860725,0.8796770886724756
14,train,0.21031981993551008,0.9067267683772537
14,test,0.25813686216812387,0.8867247565351102
15,train,0.2078171757721978,0.9088072122052704
15,test,0.2708814753776083,0.8790363915940543
16,train,0.1989629677928712,0.9153952843273231
16,test,0.2666425339415524,0.8815991799077396
17,train,0.19828121712706015,0.9132570503929727
17,test,0.2699196156952578,0.8810866222450026
18,train,0.1924715920614524,0.9155686546463245
18,test,0.24891053615992403,0.8898001025115325
19,train,0.19043793811381443,0.9163199260286639
19,test,0.26056592225997893,0.8842901076371091
20,train,0.19071431318836193,0.9178802588996763
20,test,0.24922733026428262,0.8882624295233214
21,train,0.18303495857363436,0.9236014794267221
21,test,0.24597599890096442,0.8912096360840595
22,train,0.18148431443005208,0.9255663430420712
22,test,0.2436608160263083,0.8947975397232188
23,train,0.17730720363939684,0.9223300970873786
23,test,0.2562192304509533,0.8896719630958483
24,train,0.17371468509147414,0.9267799352750808
24,test,0.26057138310402617,0.8877498718605843
25,train,0.1742815412839309,0.9244105409153952
25,test,0.24649058454223682,0.8935161455663762
26,train,0.1648755857942284,0.9309986130374479
26,test,0.2505430241140691,0.8913377754997437
27,train,0.16043373290664667,0.9343504392048081
27,test,0.2461814701801566,0.8951819579702717
28,train,0.1582203067897703,0.9342348589921405
28,test,0.2418785116676793,0.8992824192721681
29,train,0.15640513331276698,0.9325589459084604
29,test,0.2499986702145704,0.89633521271143
30,train,0.15192188084180633,0.9367776236708275
30,test,0.24259573140246998,0.8999231163505894
31,train,0.14731147760285088,0.9392625982431807
31,test,0.24658028533188642,0.9024859046642747
32,train,0.15158295153303936,0.9373555247341655
32,test,0.2457447109742998,0.8992824192721681
33,train,0.14813595274450378,0.9392048081368469
33,test,0.23615540190576467,0.9078677601230138
34,train,0.14299263318434832,0.9404184003698566
34,test,0.2466626743638534,0.9028703229113275
35,train,0.13820074003670318,0.9433079056865464
35,test,0.24296943318654426,0.90504869297796
36,train,0.1387769241218373,0.9430767452612112
36,test,0.24178138424927365,0.9058175294720656
37,train,0.1344700797228035,0.9471220527045769
37,test,0.25137618347536533,0.9019733470015376
38,train,0.13170373658862755,0.9449260286638926
38,test,0.248691596778187,0.9037672988211174
39,train,0.13336193326635049,0.9440591770688858
39,test,0.24372425350789717,0.9047924141465915
40,train,0.12241984428807756,0.951340730466944
40,test,0.24138005796546877,0.9103024090210149
41,train,0.12067801871139365,0.9485668053629218
41,test,0.24456906375947332,0.9092772936955408
42,train,0.12490572326033413,0.9478155339805825
42,test,0.2378616202708576,0.9110712455151204
43,train,0.11871539576687831,0.951340730466944
43,test,0.2517617340579148,0.9047924141465915
44,train,0.11740922524154158,0.950762829403606
44,test,0.24300250488174444,0.9115838031778575
45,train,0.11651030177327146,0.9529010633379565
45,test,0.24570187546698513,0.9099179907739621
46,train,0.1117801215896625,0.9535367545076282
46,test,0.2506490596620197,0.9106868272680676
47,train,0.11613821082929743,0.951340730466944
47,test,0.2428638069737208,0.9110712455151204
48,train,0.1117521903399676,0.9533633841886269
48,test,0.246496869464033,0.9106868272680676
49,train,0.10975809304376911,0.9548659269533055
49,test,0.2368792626015777,0.9131214761660686
50,train,0.1089647730508448,0.9557905686546463
50,test,0.24178427154592586,0.9151717068170169
51,train,0.10180242581467798,0.9574086916319926
51,test,0.24995469043402718,0.9100461301896463
52,train,0.10967701415165783,0.9556749884419787
52,test,0.2538542576260227,0.9103024090210149
53,train,0.10944078515713902,0.955039297272307
53,test,0.24720226125128145,0.9156842644797539
54,train,0.10113408017629724,0.9581021729079982
54,test,0.23573985993709398,0.9188877498718606
55,train,0.10058461530267558,0.9579865926953305
55,test,0.23965536290899048,0.9165812403895438
56,train,0.09874860359199941,0.9600092464170134
56,test,0.24959185359754177,0.9106868272680676
57,train,0.09464622098458238,0.9609338881183541
57,test,0.23943485751144705,0.9199128651973347
58,train,0.098395215413717,0.9593735552473416
58,test,0.2535753570752899,0.9177344951307022
59,train,0.09484842595641281,0.9612806287563569
59,test,0.25599630759014097,0.9165812403895438
60,train,0.09618929581707183,0.9600092464170134
60,test,0.2463267413867797,0.9202972834443874
61,train,0.08952756574996577,0.9634766527970411
61,test,0.24663818507302057,0.9209379805228088
62,train,0.08850902044078679,0.9635344429033749
62,test,0.23679120285672325,0.921963095848283
63,train,0.08960822897425444,0.961511789181692
63,test,0.2475282996663798,0.9199128651973347
64,train,0.09115137334119044,0.9627253814147018
64,test,0.2349095011234039,0.9246540235776525
65,train,0.08997313255961714,0.9628409616273693
65,test,0.23913105697524298,0.9240133264992312
66,train,0.08651732243821404,0.9659038372630605
66,test,0.23259414898194392,0.9258072783188108
67,train,0.07993964117469883,0.9689667128987517
67,test,0.24239428499489182,0.9238851870835468
68,train,0.08638724889149833,0.9639389736477114
68,test,0.2573888154365294,0.918631471040492
69,train,0.08410585039931208,0.9667128987517336
69,test,0.2619323793327057,0.9191440287032291
70,train,0.08181114716630151,0.9659616273693943
70,test,0.2578531892665651,0.9211942593541773
71,train,0.07917035588416797,0.9681576514100786
71,test,0.24395995863213532,0.9256791389031266
72,train,0.08044506924616976,0.9670596393897364
72,test,0.24410230643867775,0.9265761148129165
73,train,0.07807391741318638,0.9676375404530744
73,test,0.255723926917994,0.9214505381855459
74,train,0.07292513026099375,0.9704114655570966
74,test,0.24787554937653025,0.9238851870835468
75,train,0.07645712081227543,0.9685621821544151
75,test,0.2578426099920322,0.9229882111737571
76,train,0.07645225464622565,0.9678109107720758
76,test,0.25595797750352284,0.9235007688364941
77,train,0.07717080544155062,0.9694868238557558
77,test,0.25430858444550414,0.9310609943618657
78,train,0.07844030467506585,0.9671174294960703
78,test,0.2552662190681907,0.9276012301383906
79,train,0.07241377746320354,0.9709315765141008
79,test,0.2624861187717354,0.9240133264992312
80,train,0.07177350864716828,0.9707582061950993
80,test,0.2450786820440522,0.9308047155304972
81,train,0.07035487684947828,0.97000693481276
81,test,0.2563817847361631,0.9309328549461814
82,train,0.07360585147391796,0.9691978733240869
82,test,0.2486457147166278,0.9319579702716555
83,train,0.06919533174297239,0.9713361072584373
83,test,0.25506349594195277,0.9304202972834443
84,train,0.06770024643078536,0.9716250577901063
84,test,0.247265868236443,0.9325986673500769
85,train,0.07179280732841443,0.969717984281091
85,test,0.2390887237157289,0.9322142491030241
86,train,0.07131342422105183,0.9701803051317613
86,test,0.24917304199637663,0.9337519220912353
