epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,5.79403,0.72933,0.68,1,0.62964,0.0946,0.0006,0.0006
2,9.58506,0.58724,0.8,1,0.55322,0.0882994,0.00129936,0.00129936
3,13.159,0.61178,0.53,1,0.68579,0.081998,0.00199802,0.00199802
