epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,7.36977,0.38607,0.14,1,0.17786,0.0946,0.0006,0.0006
2,11.1059,0.12446,0.14,1,0.26721,0.0882994,0.00129936,0.00129936
3,14.8457,0.10356,0.14,1,0.22528,0.081998,0.00199802,0.00199802
4,18.8672,0.09634,0.14,1,0.19843,0.075696,0.00269599,0.00269599
5,22.8676,0.09231,0.14,1,0.18878,0.0693933,0.00339327,0.00339327
